windspeed,airpressure,wind,windpower,winddirect,humidity,feelst,temperature,updatetime,phenomena,citycode,cityname
9999.0,0.0,西北风,微风,12.2,85.0,,12.3,2024-03-28 00:55,多云,101090509,曹妃甸
1009.0,0.3,西南风,微风,12.0,87.0,,11.3,2024-03-28 02:00,小雨,101090509,曹妃甸
9999.0,0.0,西北风,3级,11.6,44.0,,8.7,2024-03-28 03:55,多云,101090509,曹妃甸
9999.0,0.0,西北风,3级,10.8,35.0,,7.0,2024-03-28 04:55,多云,101090509,曹妃甸
9999.0,0.0,西北风,微风,10.1,31.0,,6.7,2024-03-28 05:55,多云,101090509,曹妃甸
9999.0,0.0,西北风,3级,9.7,30.0,,5.8,2024-03-28 06:55,多云,101090509,曹妃甸
9999.0,0.0,西北风,3级,10.1,29.0,,6.2,2024-03-28 07:55,多云,101090509,曹妃甸
9999.0,0.0,西北风,4级,11.0,22.0,,5.6,2024-03-28 08:55,多云,101090509,曹妃甸
9999.0,0.0,西北风,4级,11.7,18.0,,6.2,2024-03-28 09:55,多云,101090509,曹妃甸
1009.0,0.0,西北风,4级,11.8,17.0,,6.7,2024-03-28 11:00,晴,101090509,曹妃甸
9999.0,0.0,西北风,微风,11.2,65.0,,10.4,2024-03-27 12:55,多云,101090510,遵化
9999.0,0.0,西北风,微风,11.4,70.0,,10.7,2024-03-27 13:55,多云,101090510,遵化
9999.0,0.0,东南风,微风,12.1,70.0,,11.6,2024-03-27 14:55,多云,101090510,遵化
9999.0,0.0,东北风,微风,12.0,75.0,,11.9,2024-03-27 15:55,多云,101090510,遵化
9999.0,0.0,东北风,微风,11.3,87.0,,10.7,2024-03-27 16:55,多云,101090510,遵化
9999.0,1.0,东南风,微风,10.8,95.0,,9.9,2024-03-27 17:55,小雨,101090510,遵化
9999.0,0.9,西北风,微风,10.8,96.0,,10.0,2024-03-27 18:55,小雨,101090510,遵化
9999.0,0.1,西南风,微风,10.2,98.0,,9.4,2024-03-27 19:55,小雨,101090510,遵化
9999.0,0.0,西南风,微风,9.9,99.0,,9.6,2024-03-27 20:55,多云,101090510,遵化
9999.0,0.0,东南风,微风,10.0,99.0,,10.1,2024-03-27 21:50,多云,101090510,遵化
9999.0,0.0,西南风,微风,10.1,99.0,,9.6,2024-03-27 22:55,多云,101090510,遵化
9999.0,0.2,东南风,微风,9.9,99.0,,9.7,2024-03-27 23:55,小雨,101090510,遵化
9999.0,0.0,西北风,微风,9.6,99.0,,9.6,2024-03-28 00:55,多云,101090510,遵化
9999.0,0.0,东南风,微风,9.5,100.0,,9.4,2024-03-28 01:55,晴,101090510,遵化
9999.0,0.0,西南风,微风,9.3,100.0,,8.8,2024-03-28 02:55,晴,101090510,遵化
9999.0,0.0,西北风,微风,11.0,22.0,,7.8,2024-03-28 03:55,晴,101090510,遵化
9999.0,0.0,西北风,3级,10.4,18.0,,6.1,2024-03-28 04:55,晴,101090510,遵化
9999.0,0.0,西北风,微风,9.6,20.0,,6.6,2024-03-28 05:55,晴,101090510,遵化
9999.0,0.0,西北风,微风,9.1,15.0,,5.6,2024-03-28 06:55,晴,101090510,遵化
9999.0,0.0,西北风,微风,9.2,18.0,,5.7,2024-03-28 07:55,晴,101090510,遵化
9999.0,0.0,西北风,微风,9.9,18.0,,7.4,2024-03-28 08:55,晴,101090510,遵化
9999.0,0.0,西北风,微风,10.4,15.0,,7.4,2024-03-28 09:55,晴,101090510,遵化
9999.0,0.0,西北风,3级,11.6,12.0,,7.0,2024-03-28 10:55,晴,101090510,遵化
9999.0,0.0,西南风,微风,12.3,11.0,,8.6,2024-03-28 11:55,晴,101090510,遵化
9999.0,0.0,西南风,4级,16.7,49.0,,13.5,2024-03-27 12:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西南风,4级,17.4,48.0,,13.5,2024-03-27 13:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西南风,微风,18.5,45.0,,17.1,2024-03-27 14:55,多云,101090512,曹妃甸工业区
1010.0,0.0,西南风,4级,17.5,46.0,,14.2,2024-03-27 16:00,多云,101090512,曹妃甸工业区
9999.0,0.0,西南风,3级,15.3,52.0,,12.7,2024-03-27 17:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西北风,微风,13.0,63.0,,11.5,2024-03-27 18:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西南风,3级,13.5,67.0,,11.4,2024-03-27 19:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西南风,3级,13.2,69.0,,10.8,2024-03-27 20:55,多云,101090512,曹妃甸工业区
9999.0,0.1,西南风,3级,13.4,68.0,,11.5,2024-03-27 21:50,小雨,101090512,曹妃甸工业区
9999.0,0.0,西南风,3级,12.6,73.0,,9.8,2024-03-27 22:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西南风,微风,12.5,75.0,,10.8,2024-03-27 23:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西北风,3级,12.3,79.0,,9.5,2024-03-28 00:55,多云,101090512,曹妃甸工业区
1009.0,3.1,西南风,微风,11.3,90.0,,10.4,2024-03-28 02:00,中雨,101090512,曹妃甸工业区
9999.0,0.0,西北风,4级,11.5,49.0,,6.8,2024-03-28 03:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西北风,4级,11.0,35.0,,5.0,2024-03-28 04:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西北风,4级,10.3,32.0,,5.2,2024-03-28 05:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西北风,4级,10.2,29.0,,3.9,2024-03-28 06:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西北风,4级,10.6,30.0,,5.0,2024-03-28 07:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西北风,5级,11.1,22.0,,3.4,2024-03-28 08:55,多云,101090512,曹妃甸工业区
9999.0,0.0,西北风,6级,11.7,19.0,,3.3,2024-03-28 09:55,多云,101090512,曹妃甸工业区
1009.0,0.0,西北风,5级,12.1,18.0,,4.4,2024-03-28 11:00,晴,101090512,曹妃甸工业区
9999.0,0.0,西南风,微风,13.7,72.0,,12.9,2024-03-27 12:55,多云,101090601,廊坊
9999.0,0.0,西南风,微风,15.5,66.0,,14.4,2024-03-27 13:55,多云,101090601,廊坊
9999.0,0.0,东南风,微风,13.5,70.0,,13.3,2024-03-27 14:55,多云,101090601,廊坊
9999.0,0.0,东北风,微风,14.6,68.0,,14.8,2024-03-27 15:55,多云,101090601,廊坊
9999.0,0.0,西北风,微风,14.3,73.0,,13.7,2024-03-27 16:55,多云,101090601,廊坊
9999.0,0.0,东北风,微风,13.3,77.0,,13.5,2024-03-27 17:55,多云,101090601,廊坊
9999.0,0.0,东北风,微风,11.8,82.0,,11.9,2024-03-27 18:55,多云,101090601,廊坊
9999.0,0.0,东南风,微风,11.8,82.0,,11.3,2024-03-27 19:55,晴,101090601,廊坊
9999.0,0.0,东北风,微风,10.6,86.0,,10.5,2024-03-27 20:55,晴,101090601,廊坊
9999.0,0.0,东北风,微风,11.1,86.0,,10.7,2024-03-27 21:50,晴,101090601,廊坊
9999.0,0.0,东北风,微风,10.5,90.0,,10.6,2024-03-27 22:55,多云,101090601,廊坊
9999.0,0.2,9999,微风,10.6,91.0,,10.8,2024-03-27 23:55,小雨,101090601,廊坊
9999.0,0.0,东南风,微风,10.6,90.0,,10.7,2024-03-28 00:55,多云,101090601,廊坊
9999.0,0.0,西北风,微风,11.2,69.0,,10.5,2024-03-28 01:55,多云,101090601,廊坊
9999.0,0.0,西北风,微风,12.0,32.0,,9.5,2024-03-28 02:55,多云,101090601,廊坊
9999.0,0.0,西北风,微风,12.0,18.0,,9.1,2024-03-28 03:55,多云,101090601,廊坊
9999.0,0.0,东北风,微风,11.1,18.0,,8.2,2024-03-28 04:55,多云,101090601,廊坊
9999.0,0.0,东北风,微风,9.9,20.0,,6.8,2024-03-28 05:55,多云,101090601,廊坊
9999.0,0.0,西北风,3级,9.5,16.0,,5.4,2024-03-28 06:55,多云,101090601,廊坊
9999.0,0.0,东北风,微风,10.3,14.0,,7.7,2024-03-28 07:55,多云,101090601,廊坊
9999.0,0.0,东北风,3级,11.1,11.0,,6.6,2024-03-28 08:55,多云,101090601,廊坊
9999.0,0.0,东北风,3级,12.3,9.0,,8.5,2024-03-28 09:55,多云,101090601,廊坊
9999.0,0.0,东北风,微风,13.5,8.0,,10.1,2024-03-28 10:55,晴,101090601,廊坊
9999.0,0.0,西北风,微风,14.8,8.0,,11.7,2024-03-28 11:55,晴,101090601,廊坊
9999.0,0.0,西北风,微风,14.9,72.0,,14.6,2024-03-27 12:55,多云,101090603,永清
9999.0,0.0,西北风,微风,16.7,65.0,,15.9,2024-03-27 13:55,多云,101090603,永清
9999.0,0.0,西北风,3级,13.6,70.0,,11.7,2024-03-27 14:55,多云,101090603,永清
1008.0,0.0,东南风,微风,15.2,68.0,,14.8,2024-03-27 16:00,多云,101090603,永清
9999.0,0.0,东北风,微风,13.2,77.0,,12.5,2024-03-27 17:55,多云,101090603,永清
9999.0,0.0,西北风,微风,12.2,81.0,,11.7,2024-03-27 18:55,多云,101090603,永清
9999.0,0.0,东南风,微风,11.3,84.0,,11.1,2024-03-27 19:55,多云,101090603,永清
9999.0,0.0,西北风,微风,11.1,85.0,,11.1,2024-03-27 20:55,多云,101090603,永清
9999.0,0.0,西北风,微风,11.0,87.0,,9.8,2024-03-27 21:50,多云,101090603,永清
9999.0,0.0,9999,微风,11.4,84.0,,11.7,2024-03-27 22:55,多云,101090603,永清
9999.0,0.0,东南风,微风,11.1,85.0,,11.2,2024-03-27 23:55,多云,101090603,永清
9999.0,0.0,西南风,微风,10.9,87.0,,11.0,2024-03-28 00:55,多云,101090603,永清
1009.0,0.0,西北风,微风,10.6,88.0,,10.7,2024-03-28 02:00,多云,101090603,永清
9999.0,0.0,北风,微风,12.4,19.0,,9.6,2024-03-28 03:55,多云,101090603,永清
9999.0,0.0,西北风,微风,11.9,16.0,,8.7,2024-03-28 04:55,多云,101090603,永清
9999.0,0.0,东北风,微风,11.0,15.0,,8.3,2024-03-28 05:55,多云,101090603,永清
9999.0,0.0,东北风,微风,10.3,18.0,,7.1,2024-03-28 06:55,多云,101090603,永清
9999.0,0.0,东北风,3级,10.3,15.0,,5.6,2024-03-28 07:55,多云,101090603,永清
9999.0,0.0,东北风,4级,11.2,12.0,,5.8,2024-03-28 08:55,多云,101090603,永清
9999.0,0.0,西北风,3级,12.6,10.0,,8.4,2024-03-28 09:55,多云,101090603,永清
1009.0,0.0,东北风,3级,14.1,10.0,,10.5,2024-03-28 11:00,晴,101090603,永清
9999.0,0.0,西北风,3级,15.3,71.0,,13.9,2024-03-27 12:55,多云,101090608,霸州
9999.0,0.0,西北风,微风,16.0,69.0,,15.4,2024-03-27 13:55,多云,101090608,霸州
9999.0,0.0,西北风,4级,15.2,71.0,,12.4,2024-03-27 14:55,多云,101090608,霸州
9999.0,0.0,东南风,微风,15.5,70.0,,15.1,2024-03-27 15:55,多云,101090608,霸州
9999.0,0.0,东南风,微风,15.2,74.0,,15.5,2024-03-27 16:55,多云,101090608,霸州
9999.0,0.0,东北风,微风,14.6,75.0,,14.1,2024-03-27 17:55,多云,101090608,霸州
9999.0,0.0,西北风,微风,12.7,82.0,,12.0,2024-03-27 18:55,多云,101090608,霸州
9999.0,0.0,9999,微风,11.3,87.0,,11.6,2024-03-27 19:55,多云,101090608,霸州
9999.0,0.0,东南风,微风,9.8,93.0,,9.7,2024-03-27 20:55,多云,101090608,霸州
9999.0,0.0,西北风,微风,10.4,93.0,,9.5,2024-03-27 21:50,多云,101090608,霸州
9999.0,0.0,东北风,微风,11.4,88.0,,11.3,2024-03-27 22:55,多云,101090608,霸州
9999.0,0.0,9999,微风,10.5,91.0,,10.8,2024-03-27 23:55,多云,101090608,霸州
9999.0,0.0,9999,微风,9.9,93.0,,10.0,2024-03-28 00:55,多云,101090608,霸州
9999.0,0.0,西北风,微风,10.2,94.0,,10.3,2024-03-28 01:55,多云,101090608,霸州
9999.0,0.0,东北风,微风,10.4,92.0,,10.4,2024-03-28 02:55,多云,101090608,霸州
9999.0,0.0,西北风,微风,10.6,70.0,,9.5,2024-03-28 03:55,多云,101090608,霸州
9999.0,0.0,西南风,微风,9.4,76.0,,8.6,2024-03-28 04:55,多云,101090608,霸州
9999.0,0.0,西北风,微风,9.3,57.0,,7.6,2024-03-28 05:55,多云,101090608,霸州
9999.0,0.0,东北风,微风,10.1,29.0,,8.2,2024-03-28 06:55,多云,101090608,霸州
9999.0,0.0,东北风,微风,10.4,21.0,,7.5,2024-03-28 07:55,多云,101090608,霸州
9999.0,0.0,东北风,3级,11.2,16.0,,7.2,2024-03-28 08:55,多云,101090608,霸州
9999.0,0.0,东北风,3级,12.4,11.0,,7.9,2024-03-28 09:55,多云,101090608,霸州
9999.0,0.0,东北风,3级,14.0,12.0,,10.2,2024-03-28 10:55,晴,101090608,霸州
9999.0,0.0,东北风,微风,15.1,12.0,,12.3,2024-03-28 11:55,晴,101090608,霸州
9999.0,0.0,东北风,微风,10.8,75.0,,9.5,2024-03-27 12:55,多云,101090609,三河
9999.0,0.0,西北风,微风,11.2,81.0,,10.6,2024-03-27 13:55,多云,101090609,三河
9999.0,0.0,西北风,微风,12.3,80.0,,11.8,2024-03-27 14:55,多云,101090609,三河
1009.0,0.0,9999,微风,11.6,86.0,,12.0,2024-03-27 16:00,多云,101090609,三河
9999.0,0.5,东南风,微风,11.2,94.0,,11.0,2024-03-27 17:55,小雨,101090609,三河
9999.0,0.1,东南风,微风,10.1,95.0,,9.8,2024-03-27 18:55,小雨,101090609,三河
9999.0,0.0,东北风,微风,9.5,98.0,,9.5,2024-03-27 19:55,多云,101090609,三河
9999.0,0.0,西北风,微风,9.1,98.0,,8.8,2024-03-27 20:55,多云,101090609,三河
9999.0,0.0,西北风,微风,9.8,99.0,,9.6,2024-03-27 21:50,多云,101090609,三河
9999.0,0.2,西北风,微风,9.6,99.0,,9.4,2024-03-27 22:55,小雨,101090609,三河
9999.0,0.1,西北风,微风,9.5,99.0,,9.0,2024-03-27 23:55,小雨,101090609,三河
9999.0,0.0,西南风,微风,9.0,99.0,,8.3,2024-03-28 00:55,多云,101090609,三河
9999.0,0.0,西北风,微风,8.9,96.0,,8.2,2024-03-28 01:55,晴,101090609,三河
9999.0,0.0,西北风,3级,11.6,19.0,,7.9,2024-03-28 02:55,晴,101090609,三河
9999.0,0.0,西北风,3级,11.0,18.0,,7.2,2024-03-28 03:55,晴,101090609,三河
9999.0,0.0,西北风,微风,10.0,21.0,,6.5,2024-03-28 04:55,晴,101090609,三河
9999.0,0.0,西北风,微风,9.1,20.0,,5.7,2024-03-28 05:55,晴,101090609,三河
9999.0,0.0,西北风,3级,9.0,16.0,,4.3,2024-03-28 06:55,晴,101090609,三河
9999.0,0.0,西北风,3级,8.7,14.0,,3.6,2024-03-28 07:55,晴,101090609,三河
9999.0,0.0,西北风,4级,9.5,12.0,,4.2,2024-03-28 08:55,晴,101090609,三河
9999.0,0.0,西北风,3级,10.2,13.0,,5.9,2024-03-28 09:55,晴,101090609,三河
1009.0,0.0,西南风,微风,11.3,12.0,,6.2,2024-03-28 11:00,晴,101090609,三河
1013.0,0.0,西南风,4级,18.0,50.0,,13.5,2024-03-27 12:00,多云,101090705,盐山
1012.0,0.0,西南风,微风,17.7,47.0,,13.0,2024-03-27 13:00,多云,101090705,盐山
1011.0,0.0,西南风,4级,18.2,46.0,,14.3,2024-03-27 14:00,多云,101090705,盐山
1010.0,0.0,西南风,4级,18.0,49.0,,14.8,2024-03-27 15:00,多云,101090705,盐山
1009.0,0.0,西南风,3级,17.6,54.0,,15.4,2024-03-27 16:00,多云,101090705,盐山
1010.0,0.0,西南风,3级,16.9,59.0,,15.1,2024-03-27 18:00,多云,101090705,盐山
1010.0,0.0,西南风,微风,16.3,63.0,,15.4,2024-03-27 19:00,多云,101090705,盐山
1010.0,0.0,西南风,微风,15.4,69.0,,14.0,2024-03-27 20:00,多云,101090705,盐山
1010.0,0.0,西南风,3级,15.0,70.0,,13.3,2024-03-27 21:00,多云,101090705,盐山
9999.0,0.0,西南风,微风,13.2,76.0,,11.6,2024-03-27 22:55,多云,101090705,盐山
9999.0,0.0,西南风,微风,12.7,79.0,,11.3,2024-03-27 23:55,多云,101090705,盐山
9999.0,0.0,西南风,微风,12.1,83.0,,10.7,2024-03-28 00:55,多云,101090705,盐山
1010.0,0.0,西北风,微风,11.9,84.0,,11.7,2024-03-28 02:00,多云,101090705,盐山
1009.0,0.0,西南风,微风,11.9,85.0,,11.4,2024-03-28 03:00,多云,101090705,盐山
1009.0,0.0,西南风,微风,11.7,88.0,,10.3,2024-03-28 04:00,多云,101090705,盐山
1009.0,0.0,西南风,微风,11.2,90.0,,10.4,2024-03-28 05:00,多云,101090705,盐山
1009.0,0.0,西南风,微风,10.9,91.0,,10.4,2024-03-28 06:00,多云,101090705,盐山
1010.0,0.0,西南风,微风,11.5,82.0,,11.0,2024-03-28 08:00,多云,101090705,盐山
1010.0,0.0,西北风,微风,13.4,54.0,,12.6,2024-03-28 09:00,多云,101090705,盐山
1009.0,0.0,东北风,微风,16.0,24.0,,13.7,2024-03-28 11:00,晴,101090705,盐山
1011.0,0.0,西南风,5级,16.7,58.0,,11.8,2024-03-27 12:00,多云,101090708,吴桥
1011.0,0.0,西南风,5级,17.8,57.0,,12.8,2024-03-27 13:00,多云,101090708,吴桥
1009.0,0.0,西南风,微风,18.7,55.0,,14.5,2024-03-27 14:00,多云,101090708,吴桥
1008.0,0.0,西南风,4级,18.4,55.0,,14.7,2024-03-27 15:00,多云,101090708,吴桥
1009.0,0.0,西南风,4级,18.7,53.0,,15.7,2024-03-27 16:00,多云,101090708,吴桥
1009.0,0.0,西南风,3级,17.8,60.0,,16.6,2024-03-27 17:00,多云,101090708,吴桥
1009.0,0.0,西南风,3级,17.0,62.0,,15.1,2024-03-27 18:00,多云,101090708,吴桥
1009.0,0.0,西南风,微风,15.9,69.0,,14.8,2024-03-27 19:00,多云,101090708,吴桥
1010.0,0.0,西南风,微风,15.0,71.0,,13.9,2024-03-27 20:00,多云,101090708,吴桥
1009.0,0.0,西南风,3级,14.2,75.0,,11.8,2024-03-27 21:00,多云,101090708,吴桥
1009.0,0.0,西南风,4级,13.0,82.0,,9.8,2024-03-27 23:00,晴,101090708,吴桥
1009.0,0.0,西南风,3级,12.6,84.0,,10.4,2024-03-28 00:00,晴,101090708,吴桥
1009.0,0.0,西南风,微风,11.2,91.0,,10.5,2024-03-28 02:00,晴,101090708,吴桥
1009.0,0.0,西北风,微风,11.4,90.0,,11.1,2024-03-28 03:00,晴,101090708,吴桥
1008.0,0.0,西南风,微风,10.7,92.0,,10.7,2024-03-28 04:00,晴,101090708,吴桥
1008.0,0.0,西南风,微风,9.9,94.0,,9.6,2024-03-28 05:00,晴,101090708,吴桥
1009.0,0.0,西南风,微风,9.7,94.0,,9.4,2024-03-28 06:00,晴,101090708,吴桥
1009.0,0.0,西南风,微风,10.4,94.0,,10.0,2024-03-28 07:00,晴,101090708,吴桥
1009.0,0.0,西北风,微风,11.6,89.0,,11.1,2024-03-28 08:00,晴,101090708,吴桥
1010.0,0.0,西北风,微风,13.6,77.0,,12.8,2024-03-28 09:00,晴,101090708,吴桥
1010.0,0.0,东北风,微风,15.6,43.0,,14.5,2024-03-28 10:00,晴,101090708,吴桥
1009.0,0.0,西南风,微风,16.7,37.0,,14.9,2024-03-28 11:00,晴,101090708,吴桥
1011.0,0.0,西南风,4级,17.9,46.0,,13.5,2024-03-27 12:00,多云,101090711,泊头
1010.0,0.0,西南风,3级,18.8,45.0,,15.9,2024-03-27 13:00,多云,101090711,泊头
1010.0,0.0,东南风,3级,18.0,51.0,,15.3,2024-03-27 14:00,多云,101090711,泊头
1009.0,0.0,西南风,3级,19.4,48.0,,17.4,2024-03-27 15:00,多云,101090711,泊头
1010.0,0.0,西南风,3级,19.0,50.0,,17.0,2024-03-27 16:00,多云,101090711,泊头
1009.0,0.0,西南风,3级,18.4,52.0,,16.3,2024-03-27 17:00,多云,101090711,泊头
1009.0,0.0,西南风,微风,17.7,57.0,,16.7,2024-03-27 18:00,多云,101090711,泊头
1009.0,0.0,西南风,微风,15.9,66.0,,14.5,2024-03-27 20:00,多云,101090711,泊头
1009.0,0.0,西南风,3级,15.3,69.0,,13.0,2024-03-27 21:00,多云,101090711,泊头
9999.0,0.0,西南风,微风,13.6,77.0,,12.7,2024-03-27 22:55,晴,101090711,泊头
9999.0,0.0,西南风,微风,13.0,82.0,,11.7,2024-03-27 23:55,晴,101090711,泊头
9999.0,0.0,西南风,微风,12.5,85.0,,11.6,2024-03-28 00:55,晴,101090711,泊头
1010.0,0.0,西北风,微风,11.9,89.0,,11.9,2024-03-28 02:00,晴,101090711,泊头
1008.0,0.0,西南风,微风,11.6,91.0,,11.3,2024-03-28 03:00,晴,101090711,泊头
1009.0,0.0,西南风,微风,11.3,92.0,,11.1,2024-03-28 04:00,晴,101090711,泊头
1008.0,0.0,西南风,微风,11.1,93.0,,10.7,2024-03-28 05:00,晴,101090711,泊头
1009.0,0.0,东北风,微风,10.5,94.0,,9.1,2024-03-28 06:00,晴,101090711,泊头
1010.0,0.0,东北风,微风,11.9,72.0,,11.1,2024-03-28 08:00,晴,101090711,泊头
1010.0,0.0,东北风,微风,14.3,39.0,,13.2,2024-03-28 09:00,晴,101090711,泊头
1009.0,0.0,西北风,微风,17.5,21.0,,16.1,2024-03-28 11:00,晴,101090711,泊头
1010.0,0.0,西南风,微风,17.9,58.0,,16.7,2024-03-27 12:00,多云,101090801,衡水
1009.0,0.0,东南风,3级,18.9,52.0,,17.3,2024-03-27 13:00,多云,101090801,衡水
1008.0,0.0,东南风,3级,19.4,51.0,,18.1,2024-03-27 14:00,多云,101090801,衡水
1008.0,0.0,东南风,微风,19.5,53.0,,18.9,2024-03-27 15:00,多云,101090801,衡水
1009.0,0.0,西南风,微风,19.0,53.0,,18.1,2024-03-27 16:00,多云,101090801,衡水
1007.0,0.0,东南风,微风,18.7,55.0,,18.3,2024-03-27 17:00,多云,101090801,衡水
1008.0,0.0,东南风,微风,18.2,59.0,,18.4,2024-03-27 18:00,多云,101090801,衡水
1008.0,0.0,西南风,微风,17.1,62.0,,16.3,2024-03-27 19:00,多云,101090801,衡水
1009.0,0.0,西南风,微风,16.1,63.0,,14.9,2024-03-27 20:00,多云,101090801,衡水
1009.0,0.0,西南风,3级,15.2,70.0,,13.6,2024-03-27 21:00,多云,101090801,衡水
9999.0,0.0,西南风,3级,14.0,75.0,,11.4,2024-03-27 22:55,晴,101090801,衡水
9999.0,0.0,西南风,微风,13.4,78.0,,12.2,2024-03-27 23:55,晴,101090801,衡水
9999.0,0.0,西南风,3级,13.0,80.0,,11.3,2024-03-28 00:55,晴,101090801,衡水
1008.0,0.0,西南风,微风,12.6,82.0,,11.5,2024-03-28 02:00,晴,101090801,衡水
1008.0,0.0,东南风,微风,12.0,84.0,,12.0,2024-03-28 03:00,晴,101090801,衡水
1008.0,0.0,9999,微风,11.0,88.0,,11.3,2024-03-28 04:00,晴,101090801,衡水
1008.0,0.0,西南风,微风,10.8,90.0,,10.9,2024-03-28 05:00,晴,101090801,衡水
1008.0,0.0,东南风,微风,10.4,92.0,,10.5,2024-03-28 06:00,晴,101090801,衡水
1009.0,0.0,西南风,微风,10.9,92.0,,10.6,2024-03-28 07:00,晴,101090801,衡水
1009.0,0.0,西南风,微风,12.2,89.0,,12.5,2024-03-28 08:00,晴,101090801,衡水
1009.0,0.0,东北风,微风,15.2,42.0,,14.1,2024-03-28 09:00,晴,101090801,衡水
1009.0,0.0,东北风,微风,16.9,24.0,,15.5,2024-03-28 10:00,晴,101090801,衡水
1008.0,0.0,西北风,微风,17.9,20.0,,16.5,2024-03-28 11:00,晴,101090801,衡水
1010.0,0.0,东南风,4级,16.8,61.0,,13.0,2024-03-27 12:00,多云,101090802,枣强
1009.0,0.0,西南风,4级,18.4,57.0,,15.7,2024-03-27 13:00,多云,101090802,枣强
1008.0,0.0,西南风,3级,19.1,56.0,,17.6,2024-03-27 14:00,多云,101090802,枣强
1008.0,0.0,西南风,4级,19.7,52.0,,16.8,2024-03-27 15:00,多云,101090802,枣强
1008.0,0.0,西南风,3级,19.2,53.0,,18.0,2024-03-27 16:00,多云,101090802,枣强
1008.0,0.0,西南风,微风,17.8,60.0,,16.7,2024-03-27 18:00,多云,101090802,枣强
1008.0,0.0,东南风,微风,16.3,68.0,,15.2,2024-03-27 19:00,多云,101090802,枣强
1009.0,0.0,东南风,微风,14.6,76.0,,13.4,2024-03-27 20:00,多云,101090802,枣强
1009.0,0.0,西南风,微风,13.4,85.0,,12.8,2024-03-27 21:00,多云,101090802,枣强
9999.0,0.0,西南风,微风,12.4,92.0,,11.7,2024-03-27 22:55,晴,101090802,枣强
1008.0,0.0,西南风,微风,12.1,95.0,,11.6,2024-03-28 00:00,晴,101090802,枣强
1008.0,0.0,西南风,微风,11.5,100.0,,11.0,2024-03-28 02:00,晴,101090802,枣强
1008.0,0.0,东北风,微风,10.8,100.0,,10.9,2024-03-28 03:00,晴,101090802,枣强
1008.0,0.0,东南风,微风,10.4,100.0,,10.6,2024-03-28 04:00,晴,101090802,枣强
1008.0,0.0,东南风,微风,9.8,100.0,,9.4,2024-03-28 05:00,晴,101090802,枣强
1008.0,0.0,西南风,微风,9.7,100.0,,9.5,2024-03-28 06:00,晴,101090802,枣强
1008.0,0.0,西南风,微风,9.9,100.0,,9.7,2024-03-28 07:00,晴,101090802,枣强
1009.0,0.0,西南风,微风,11.5,100.0,,11.5,2024-03-28 08:00,晴,101090802,枣强
1009.0,0.0,西南风,微风,13.6,85.0,,13.5,2024-03-28 09:00,晴,101090802,枣强
1009.0,0.0,东南风,微风,16.3,62.0,,16.1,2024-03-28 10:00,晴,101090802,枣强
1008.0,0.0,东北风,微风,17.8,46.0,,17.8,2024-03-28 11:00,晴,101090802,枣强
1010.0,0.0,西南风,4级,17.3,60.0,,13.2,2024-03-27 12:00,多云,101090804,武强
1009.0,0.0,东南风,微风,17.9,58.0,,13.7,2024-03-27 13:00,多云,101090804,武强
1009.0,0.0,西南风,4级,19.0,54.0,,15.3,2024-03-27 14:00,多云,101090804,武强
1008.0,0.0,西南风,4级,19.3,52.0,,16.4,2024-03-27 15:00,多云,101090804,武强
1009.0,0.0,西南风,3级,19.2,53.0,,17.0,2024-03-27 16:00,多云,101090804,武强
1008.0,0.0,西南风,3级,17.6,61.0,,16.3,2024-03-27 18:00,多云,101090804,武强
1008.0,0.0,东南风,3级,16.1,70.0,,14.8,2024-03-27 19:00,多云,101090804,武强
1008.0,0.0,东南风,微风,14.7,77.0,,13.8,2024-03-27 20:00,多云,101090804,武强
1008.0,0.0,东南风,3级,14.5,74.0,,12.9,2024-03-27 21:00,多云,101090804,武强
9999.0,0.0,西南风,微风,13.3,80.0,,12.3,2024-03-27 22:55,晴,101090804,武强
9999.0,0.0,西南风,微风,12.2,84.0,,12.3,2024-03-27 23:55,晴,101090804,武强
9999.0,0.0,西南风,微风,11.6,86.0,,11.5,2024-03-28 00:55,晴,101090804,武强
1009.0,0.0,9999,微风,10.8,86.0,,11.0,2024-03-28 02:00,晴,101090804,武强
1008.0,0.0,西风,微风,10.5,88.0,,10.6,2024-03-28 03:00,晴,101090804,武强
1008.0,0.0,东南风,微风,10.0,91.0,,8.9,2024-03-28 04:00,晴,101090804,武强
1008.0,0.0,9999,微风,9.1,92.0,,9.2,2024-03-28 05:00,晴,101090804,武强
1008.0,0.0,西南风,微风,9.3,94.0,,8.8,2024-03-28 06:00,晴,101090804,武强
1009.0,0.0,西北风,微风,8.6,95.0,,8.2,2024-03-28 07:00,晴,101090804,武强
